id,raw_skill_text,normalized_text,occurrence_count,status,source_type,source_model,source_object_id,example_job,rough_bucket,proposed_decision,proposed_target_canonical_skill,proposed_target_category,confidence,approved_for_phase_15d,decision_reason
99,Application web,application web,8,pending,job,,11,Webmaster / Développeur Web E-commerce (H/F) | BC GROUPE SARL | stale,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
868,Mobile Development,mobile development,8,pending,job,,13,Développeur Fullstack Senior Node.js / Angular (H/F) - #TDFE2026 | SIMPLICITI | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
101,"Rédiger un cahier des charges, des spécifications techniques",rediger un cahier des charges des specifications techniques,6,pending,job,,11,Webmaster / Développeur Web E-commerce (H/F) | BC GROUPE SARL | stale,review_generic,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
97,"Analyser, exploiter, structurer des données",analyser exploiter structurer des donnees,5,pending,job,,10,DEVELOPPEUR ANALYSTE DATA (H/F) | INTERACTION TERTIAIRE | stale,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
222,Concevoir et gérer un projet,concevoir et gerer un projet,5,pending,job,,51,Consultant Cybersécurité Sénior H/F (H/F) | ACTINUANCE CONSULTING | active,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
93,Déterminer des mesures correctives,determiner des mesures correctives,5,pending,job,,19,Développeur AS400 (H/F) | MUTUELLE COMPLEMENTAIRE D'ALSACE | stale,review_frequency,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
106,Contrôler la conformité des données,controler la conformite des donnees,4,pending,job,,12,Développeur Sage X3 (H/F) | 4 CAD PLM | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
421,API design,api design,3,pending,job,,194,Développeur.se Fullstack (H/F) | OYO COMMUNITIES | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
114,Administrer un système d'informations,administrer un systeme d informations,3,pending,job,,15,Développeur Cobol (H/F) | CIORANE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
104,Analyser les besoins informatiques,analyser les besoins informatiques,3,pending,job,,12,Développeur Sage X3 (H/F) | 4 CAD PLM | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
94,Analyser les données de vente pour identifier les opportunités de croissance,analyser les donnees de vente pour identifier les opportunites de croissance,3,pending,job,,19,Développeur AS400 (H/F) | MUTUELLE COMPLEMENTAIRE D'ALSACE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
96,Anglais technique,anglais technique,3,pending,job,,10,DEVELOPPEUR ANALYSTE DATA (H/F) | INTERACTION TERTIAIRE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
115,Apporter une assistance technique aux équipes,apporter une assistance technique aux equipes,3,pending,job,,15,Développeur Cobol (H/F) | CIORANE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
95,Assister les collaborateurs au niveau commercial ou technique,assister les collaborateurs au niveau commercial ou technique,3,pending,job,,19,Développeur AS400 (H/F) | MUTUELLE COMPLEMENTAIRE D'ALSACE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
121,Coder des données,coder des donnees,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
124,Collaborer avec les développeurs pour améliorer la qualité du logiciel,collaborer avec les developpeurs pour ameliorer la qualite du logiciel,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
105,Concevoir et développer une solution digitale,concevoir et developper une solution digitale,3,pending,job,,12,Développeur Sage X3 (H/F) | 4 CAD PLM | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
112,Conclure une transaction,conclure une transaction,3,pending,job,,14,Développeur-vendeur/Développeuse-vendeuse en photographie  (H/F) | PHOCIVI | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
107,Créer une documentation technique,creer une documentation technique,3,pending,job,,12,Développeur Sage X3 (H/F) | 4 CAD PLM | stale,review_generic,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
116,Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives,diagnostiquer la nature et l origine des incidents et mettre en oeuvre les mesures correctives,3,pending,job,,15,Développeur Cobol (H/F) | CIORANE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
92,"Définir la cible, les tarifs et garanties de nouveaux produits",definir la cible les tarifs et garanties de nouveaux produits,3,pending,job,,19,Développeur AS400 (H/F) | MUTUELLE COMPLEMENTAIRE D'ALSACE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
120,Développer une application en lien avec une base de données,developper une application en lien avec une base de donnees,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
117,"Installer et intégrer le matériel (station, équipement réseau, périphériques, ...) dans l'environnement de production et configurer les ressources logistiques et physiques",installer et integrer le materiel station equipement reseau peripheriques ... dans l environnement de production et configurer les ressources logistiques et physiques,3,pending,job,,15,Développeur Cobol (H/F) | CIORANE | stale,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
103,L4G,l4g,3,pending,job,,12,Développeur Sage X3 (H/F) | 4 CAD PLM | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
119,Méthode AGILE,methode agile,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
122,Optimiser les processus de qualité pour assurer la fiabilité des logiciels,optimiser les processus de qualite pour assurer la fiabilite des logiciels,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
118,Panorama E2,panorama e2,3,pending,job,,16,Développeur GTB  - Le Havre (76) (H/F) | CRAM | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
113,Présenter et valoriser un produit ou un service,presenter et valoriser un produit ou un service,3,pending,job,,14,Développeur-vendeur/Développeuse-vendeuse en photographie  (H/F) | PHOCIVI | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
91,Recueillir et analyser les besoins client,recueillir et analyser les besoins client,3,pending,job,,19,Développeur AS400 (H/F) | MUTUELLE COMPLEMENTAIRE D'ALSACE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
109,Techniques de vente,techniques de vente,3,pending,job,,14,Développeur-vendeur/Développeuse-vendeuse en photographie  (H/F) | PHOCIVI | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
110,Techniques pédagogiques,techniques pedagogiques,3,pending,job,,14,Développeur-vendeur/Développeuse-vendeuse en photographie  (H/F) | PHOCIVI | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
123,"Tester un logiciel, un système d'informations, une application",tester un logiciel un systeme d informations une application,3,pending,job,,17,Développeur Fullstack Java  (H/F) | CIRIL GROUP | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
111,Traiter numériquement des photographies,traiter numeriquement des photographies,3,pending,job,,14,Développeur-vendeur/Développeuse-vendeuse en photographie  (H/F) | PHOCIVI | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
98,Utiliser l'anglais dans un contexte professionnel,utiliser l anglais dans un contexte professionnel,3,pending,job,,10,DEVELOPPEUR ANALYSTE DATA (H/F) | INTERACTION TERTIAIRE | stale,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
351,Déterminer des axes d'évolution technologiques,determiner des axes d evolution technologiques,2,pending,job,,147,Ingénieur(e) Analyse & Débogage Logiciel - Automobile H/F (H/F) | ACCA | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
669,"Analyser, résoudre un problème courant ou complexe",analyser resoudre un probleme courant ou complexe,1,pending,job,,1076,Technicien.ne Informatique de Proximité en alternance - 1843887 (H/F) | AGENCE NATIONALE POUR LA FORMATION PROFE | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
229,Anticiper les risques de cybersécurité,anticiper les risques de cybersecurite,1,pending,job,,52,Consultant Cybersécurité IT/OT - SD-WAN (H/F) | CIORANE | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
225,Certifications appréciées : CISM,certifications appreciees cism,1,pending,job,,51,Consultant Cybersécurité Sénior H/F (H/F) | ACTINUANCE CONSULTING | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
228,Certifications appréciées : CISSP,certifications appreciees cissp,1,pending,job,,51,Consultant Cybersécurité Sénior H/F (H/F) | ACTINUANCE CONSULTING | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
226,Certifications appréciées : ISO 27001 Lead Auditor,certifications appreciees iso 27001 lead auditor,1,pending,job,,51,Consultant Cybersécurité Sénior H/F (H/F) | ACTINUANCE CONSULTING | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
412,Coder des donn�es,coder des donn es,1,pending,job,,162,Ingénieur en Optimisation R&D (H/F) | OCTIME | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
867,"Concevoir l'architecture d'un système, d'un réseau",concevoir l architecture d un systeme d un reseau,1,pending,job,,1127,Ingénieur informatique PL/SQL (H/F) | WIZBII | active,review_high_value,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
627,"Concevoir un logiciel, un système d'informations, une application",concevoir un logiciel un systeme d informations une application,1,pending,job,,1069,Développeur expert (H/F) IAM ForgeRock - Ping Identity (H/F) | CIORANE | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
160,Configurer et optimiser des systèmes DevOps,configurer et optimiser des systemes devops,1,pending,job,,39,Tech Lead / DevOps (H/F) | LINK CONSULTING | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
670,Configurer le poste de travail aux besoins de l'utilisateur,configurer le poste de travail aux besoins de l utilisateur,1,pending,job,,1076,Technicien.ne Informatique de Proximité en alternance - 1843887 (H/F) | AGENCE NATIONALE POUR LA FORMATION PROFE | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
822,Contrôler des données qualité,controler des donnees qualite,1,pending,job,,1116,CHARGÉ D'AFFAIRES / DEVELOPPEUR COMMERCIAL AGENCEMENT BOIS (H/F) | COSTIL CDM | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
823,Contrôler la qualité et la conformité des process,controler la qualite et la conformite des process,1,pending,job,,1116,CHARGÉ D'AFFAIRES / DEVELOPPEUR COMMERCIAL AGENCEMENT BOIS (H/F) | COSTIL CDM | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
865,Documenter les processus et les architectures d'IA,documenter les processus et les architectures d ia,1,pending,job,,1126,Lead Développeur IA orienté produit (H/F) | JESA DEVELOPPEMENT | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
350,Définir la stratégie financière d'une structure,definir la strategie financiere d une structure,1,pending,job,,147,Ingénieur(e) Analyse & Débogage Logiciel - Automobile H/F (H/F) | ACCA | active,keep_pending,keep_pending,,,low,no,Low-frequency or ambiguous unmatched candidate; keep pending for later review.
506,Déploiement de services cloud (cloud computing),deploiement de services cloud cloud computing,1,pending,job,,674,Data Engineer / Expert Data Intégration  - H/F (H/F) | HARDIS TECH SERVICES | active,review_high_value,keep_pending,,,medium,no,Potential technical skill but needs human/domain review before adding to global taxonomy.
